analysis,task,metric,control_CV,n_ctrl,n_resp,n_nonresp,sep_cd,sep_cd_lo,sep_cd_hi,cd_sig,sep_rn,recovery_rho,isRidgeFreq,smallNonResp
peak_gated,focusedBreathing,p3_rfreqPW,0.04845537577093469,7,9,18,-0.21590283480662167,NA,NA,0,0.38513855536184916,0.06132206210479451,1,0
peak_gated,focusedBreathing,p3_rfreqGated,0.05281264184488706,7,9,18,-0.2800401090472172,NA,NA,0,0.3494661470883753,0.10562651845801926,1,0
peak_gated,focusedBreathing,p3_rfreqRaw,0.04189014992579539,7,9,18,-0.29648180258031936,NA,NA,0,0.2950165364721167,0.024352780644487773,1,0
peak_gated,focusedBreathing,p3_rpowZ,0.0690097643722548,7,9,18,-0.4017076661073549,NA,NA,0,0.05052685798260776,0.04782534030182539,0,0
peak_gated,focusedBreathing,p3_rpowDb,1.122029169015148,7,9,18,-1.2218557607426948,NA,NA,0,-0.8469420591486859,-0.03315499051598938,0,0
peak_gated,focusedBreathing,p3_bandDb,3.3417658762247666,7,9,18,-0.9994537960006902,NA,NA,0,-0.8154724192713262,-0.02024508270445369,0,0
peak_gated,focusedBreathing,p3_aucZ,0.2465462963328192,7,9,18,0.12695440073742079,NA,NA,0,-0.21675481397727647,-0.14288920691404272,0,0
peak_gated,focusedBreathing,p4_rfreqPW,0.057208654478561244,7,9,18,-1.0832940744413475,NA,NA,0,-0.3038240489398519,0.13643425300827489,1,0
peak_gated,focusedBreathing,p4_rfreqGated,0.06623861966118907,7,9,18,-1.1086756334708086,NA,NA,0,-0.16291951156308776,0.1657749525799469,1,0
peak_gated,focusedBreathing,p4_rfreqRaw,0.05601205862204003,7,9,18,-1.0516893630397515,NA,NA,0,-0.26334940943531326,-0.022298931674470734,1,0
peak_gated,focusedBreathing,p4_rpowZ,0.08414719679326225,7,9,18,-0.6395469115022676,NA,NA,0,-0.315283583587407,-0.09682430858651765,0,0
peak_gated,focusedBreathing,p4_rpowDb,1.1871849658527671,7,9,18,-1.2186631136043657,NA,NA,0,-0.8508704357815612,-0.056040736181893556,0,0
peak_gated,focusedBreathing,p4_bandDb,2.6229159060825946,7,9,18,-1.019268411085513,NA,NA,0,-0.8879639037058945,-0.06102865510907779,0,0
peak_gated,focusedBreathing,p4_aucZ,0.39309507729124404,7,9,18,0.1588233617531253,NA,NA,0,-0.23051415001192369,0.030514327554538895,0,0
peak_gated,focusedBreathing,peakZ,0.030978900816564858,7,9,18,0.1754550055592703,NA,NA,0,0.027303073659405392,0.004401104935750803,0,0
peak_gated,focusedBreathing,peakLatMs,0.15283203079447047,7,9,18,0.1820376620527152,NA,NA,0,-0.13397095708229428,-0.40226099112762337,0,0
peak_gated,focusedBreathing,peakFreq,0.05070543909143446,7,9,18,0.07596165863840751,NA,NA,0,-0.16237058839585966,0.042250607383207704,0,0
peak_gated,focusedBreathing,anyBurst,0.014073145257472181,7,9,18,-0.12821098612997434,NA,NA,0,-0.07267297705783904,0.0651911960713465,0,0
peak_gated,focusedBreathing,burstLatMs,0.24855154936590776,7,9,18,-0.07219446615269638,NA,NA,0,-0.11282686336099343,-0.08098033081781476,0,0
peak_gated,focusedBreathing,timeAboveMs,0.03363090885663139,7,9,18,-1.0390219117439212,NA,NA,0,0.2694063291941307,0.12557819416675622,0,0
peak_gated,focusedBreathing,nBursts,0.05866778213200422,7,9,18,0.1306562224881001,NA,NA,0,-0.1038211666146783,0.13261996206395751,0,0
peak_gated,focusedBreathing,dutyCycle,0.033630908698632014,7,9,18,-1.0390219117439201,NA,NA,0,0.2694063291941302,0.12557819416675622,0,0
peak_gated,focusedBreathing,maxBurstMs,0.07245262599174399,7,9,18,-0.7582963487790935,NA,NA,0,0.08728602521745099,-0.048705561288975546,0,0
peak_gated,focusedBreathing,peakZ_base,0.2537232307760456,7,9,18,0.16229944360897272,NA,NA,0,0.5675601396500913,-0.10415948347943567,0,0
peak_gated,focusedBreathing,anyBurst_base,0.006210683822564863,7,9,18,0.045772266810857984,NA,NA,0,0.00941597044612929,-0.09196424453352267,0,0
peak_gated,focusedBreathing,timeAboveMs_base,0.05013963775024747,7,9,18,-0.7974367499512853,NA,NA,0,0.0019846665584327275,0.07305834193346332,0,0
peak_gated,focusedBreathing,chirpSlope,1.6701276737263742,7,9,18,-0.7901677215097132,NA,NA,0,0.32988241785328515,-0.059855027126210915,0,0
peak_gated,focusedBreathing,chirpSlope2,1.5764227581349826,7,9,18,-0.5266030525080422,NA,NA,0,0.024021849004520455,0.21712117683037294,0,0
peak_gated,focusedBreathing,freqSpan,0.04918374658197204,7,9,18,-0.9078845971748092,NA,NA,0,0.15197697699247975,0.2514497953292292,0,0
peak_gated,focusedBreathing,freqJitter,0.07884943782627961,7,9,18,-0.6401362165982577,NA,NA,0,0.12038748519217961,0.2150673278603559,0,0
peak_gated,focusedBreathing,apExp,0.44809303311174675,7,9,18,0.3938757017719049,NA,NA,0,0.7179946088238294,0.13467381103397455,0,0
peak_gated,focusedBreathing,apOffset,1.24538252682211,7,9,18,-0.09633360828301765,NA,NA,0,0.3300598577777736,0.06953745798486269,0,0
peak_gated,focusedBreathing,gammaBumpDb,0.21453696112215165,7,9,18,-0.5747028276405833,NA,NA,0,0.33052987918943755,0.17076287150713115,0,0
peak_gated,focusedBreathing,gammaPeakPresent,0,7,9,18,NA,NA,NA,0,NA,NA,0,0
peak_gated,threshTask,inhalePeakMs,0.5291134991220132,5,10,18,-0.8230429461115558,NA,NA,0,0.8587552302125805,0.14127607051081129,0,0
peak_gated,threshTask,returnCrossMs,0.10735933996239598,5,10,18,-0.9697854679722872,NA,NA,0,0.7377773128684796,0.09286123735822989,0,0
peak_gated,threshTask,exhaleStartMs,0.10735933996239598,5,10,18,-0.9697854679722872,NA,NA,0,0.7377773128684796,0.09286123735822989,0,0
peak_gated,threshTask,exhaleTroughMs,0.09852649884147358,5,10,18,-0.07531751986957368,NA,NA,0,-0.05123153670191893,-0.07090259718520116,0,0
peak_gated,threshTask,endSymMs,0.09852649884149528,5,10,18,-0.07531751986957368,NA,NA,0,-0.05123153670191893,-0.07090259718520116,0,0
peak_gated,threshTask,breathLenMs,0.09852649884147358,5,10,18,-0.07531751986957368,NA,NA,0,-0.05123153670191893,-0.07090259718520116,0,0
peak_gated,threshTask,inhaleVolume,0.6101839290874738,5,10,18,0.2645299747427749,NA,NA,0,0.8672384168057637,0.1690550731393416,0,0
peak_gated,threshTask,inhaleDuration,0.5291134982034125,5,10,18,-0.823042946111556,NA,NA,0,0.8587552302125803,0.14127607051081129,0,0
