sessID,cond,ratio
250904_OBE_NWU_TI_1,baseline,0.947010370266817
250904_OBE_NWU_TI_1,baseline,1.30075495690792
250904_OBE_NWU_TI_1,baseline,1.05156104216625
250904_OBE_NWU_TI_1,baseline,1.16809472540565
250904_OBE_NWU_TI_1,baseline,1.16461099552752
250904_OBE_NWU_TI_1,baseline,0.885832391339468
250904_OBE_NWU_TI_1,baseline,1.04636026397213
250904_OBE_NWU_TI_1,baseline,0.814676829232663
250904_OBE_NWU_TI_1,baseline,0.774692464863904
250904_OBE_NWU_TI_1,ATB,1.09170895292189
250904_OBE_NWU_TI_1,ATB,1.09059149246178
250904_OBE_NWU_TI_1,ATB,0.874278339764187
250904_OBE_NWU_TI_1,ATB,0.950755240484825
250904_OBE_NWU_TI_1,ATB,1.10333762477673
250904_OBE_NWU_TI_1,ATB,0.808482085151915
250904_OBE_NWU_TI_1,ATB,1.1499212017916
250904_OBE_NWU_TI_1,ATB,0.948117409908836
250904_OBE_NWU_TI_1,ATB,0.930977149680887
250904_OBE_NWU_TI_1,ATB,1.06849400995361
250904_OBE_NWU_TI_1,ATB,1.07721337143401
250904_OBE_NWU_TI_1,ATB,1.11975833695502
250904_OBE_NWU_TI_1,ATB,1.04292763785717
250904_OBE_NWU_TI_1,ATB,1.04527235269311
250904_OBE_NWU_TI_1,ATB,1.10365338036035
250904_OBE_NWU_TI_1,ATB,0.714469514395151
250904_OBE_NWU_TI_1,ATB,1.09074000338455
250904_OBE_NWU_TI_1,ATB,1.33665527285451
250904_OBE_NWU_TI_1,ATB,0.930219668401688
250904_OBE_NWU_TI_1,ATB,1.29925586894916
250904_OBE_NWU_TI_1,ATB,0.759886587448435
250904_OBE_NWU_TI_1,ATB,0.977706809094866
250904_OBE_NWU_TI_1,ATB,0.917279193837045
250904_OBE_NWU_TI_1,ATB,1.32542601463665
250904_OBE_NWU_TI_1,ATB,1.15580498359927
250904_OBE_NWU_TI_1,ATB,1.25910820517321
250904_OBE_NWU_TI_1,ATB,1.00507494506905
250904_OBE_NWU_TI_1,ATB,0.884687869042223
250904_OBE_NWU_TI_1,ATB,1.40455612532932
250904_OBE_NWU_TI_1,ATB,0.973498726394885
250904_OBE_NWU_TI_1,ATB,0.852362996411954
250904_OBE_NWU_TI_1,ATB,0.883227353943674
250904_OBE_NWU_TI_1,ATB,1.11245537848042
250904_OBE_NWU_TI_1,ATB,1.01167452113728
250904_OBE_NWU_TI_1,ATB,0.998892562924283
250904_OBE_NWU_TI_1,ATB,1.01063791359569
250904_OBE_NWU_TI_1,ATB,1.09329430359676
250904_OBE_NWU_TI_1,ATB,0.956988086567353
250904_OBE_NWU_TI_1,ATB,0.680420530957647
250904_OBE_NWU_TI_1,ATB,0.887231873498389
250904_OBE_NWU_TI_1,ATB,1.20397058255011
250904_OBE_NWU_TI_1,ATB,0.943192689101764
250904_OBE_NWU_TI_1,ATB,1.31117787329304
250904_OBE_NWU_TI_1,ATB,0.977512076435383
250904_OBE_NWU_TI_1,ATB,0.980953167961312
250904_OBE_NWU_TI_1,ATB,0.972518977725285
250904_OBE_NWU_TI_1,ATB,1.19609641642254
250904_OBE_NWU_TI_1,ATB,1.54827311367915
250904_OBE_NWU_TI_1,ATB,1.22183671378916
250904_OBE_NWU_TI_1,ATB,0.880420300508613
250904_OBE_NWU_TI_1,ATB,0.829696828534068
250904_OBE_NWU_TI_1,ATB,0.983059253293136
250904_OBE_NWU_TI_1,ATB,0.980533803580336
250904_OBE_NWU_TI_1,ATB,1.01515591825479
250904_OBE_NWU_TI_1,ATB,1.13189860534223
250904_OBE_NWU_TI_1,ATB,1.1154954120713
250904_OBE_NWU_TI_1,ATB,0.969683880773714
250904_OBE_NWU_TI_1,ATB,0.911721194103042
250904_OBE_NWU_TI_1,ATB,0.946475040693479
250904_OBE_NWU_TI_1,ATB,0.968794721660864
250904_OBE_NWU_TI_1,ATB,0.905891461967737
250904_OBE_NWU_TI_1,ATB,1.31770891565348
250904_OBE_NWU_TI_1,ATB,1.00831320449208
250904_OBE_NWU_TI_1,ATB,1.05455205074722
250904_OBE_NWU_TI_1,ATB,0.807561585814232
250904_OBE_NWU_TI_1,ATB,0.99607811682681
250904_OBE_NWU_TI_1,ATB,1.08194352158264
250904_OBE_NWU_TI_1,ATB,0.888003236357742
250904_OBE_NWU_TI_1,ATB,1.22219225807434
250904_OBE_NWU_TI_1,ATB,1.17904393101656
250904_OBE_NWU_TI_1,ATB,0.959124321458446
250904_OBE_NWU_TI_1,ATB,1.01916872113057
250904_OBE_NWU_TI_1,ATB,1.33830748518368
250904_OBE_NWU_TI_1,ATB,1.09236194470398
260326_OBE_NWU_AD_1,baseline,1.0744535815512
260326_OBE_NWU_AD_1,baseline,0.87181752178615
260326_OBE_NWU_AD_1,baseline,1.04439023648315
260326_OBE_NWU_AD_1,baseline,1.13661554227098
260326_OBE_NWU_AD_1,baseline,0.916483084114762
260326_OBE_NWU_AD_1,baseline,1.04882837901377
260326_OBE_NWU_AD_1,baseline,1.06355182087668
260326_OBE_NWU_AD_1,baseline,0.941511110556122
260326_OBE_NWU_AD_1,baseline,1.0697559373718
