sess,cond,freqRange,minLat_ms,maxLat_ms,minPct,maxPct,breathMs
AD,ATB,32,588,200,11.9124797406807,4.05186385737439,4936
AD,ATB,31,1000,2766,19.0766882869134,52.7661198016024,5242
AD,ATB,32,3086,1148,66.5086206896552,24.7413793103448,4640
AD,ATB,33,200,2252,4.71031559114461,53.0381535562883,4246
AD,ATB,21,850,2204,20.6410879067509,53.5211267605634,4118
AD,ATB,26,3822,370,77.2433306386419,7.47776879547292,4948
AD,ATB,29,1550,3884,37.8048780487805,94.7317073170732,4100
AD,ATB,30,3498,980,99.1496598639456,27.7777777777778,3528
AD,ATB,30,200,366,6.04229607250755,11.0574018126888,3310
AD,ATB,31,614,344,12.8829206882081,7.21779269827948,4766
AD,ATB,28,200,2038,4.17536534446764,42.5469728601253,4790
AD,ATB,33,282,3218,3.93854748603352,44.9441340782123,7160
AD,ATB,31,428,2226,8.39544919576304,43.6641820321695,5098
AD,ATB,31,2336,326,50.8932461873638,7.10239651416122,4590
AD,ATB,27,220,2102,4.84154929577465,46.2588028169014,4544
AD,ATB,32,3898,3064,66.6780704755388,52.4119055764625,5846
AD,ATB,33,340,1252,5.48918308040039,20.2131094607685,6194
AD,ATB,33,2438,200,44.4728201386355,3.64830353885443,5482
AD,ATB,31,2058,854,34.4147157190635,14.2809364548495,5980
AD,ATB,32,2138,1938,40.8795411089866,37.0554493307839,5230
AD,ATB,23,2518,568,47.7798861480076,10.7779886148008,5270
AD,ATB,31,876,1704,12.4255319148936,24.1702127659574,7050
AD,ATB,31,3744,920,49.747541854903,12.2242891310125,7526
AD,ATB,33,1568,1032,18.3821805392732,12.0984759671747,8530
AD,ATB,29,2832,360,29.5307612095933,3.75391032325339,9590
AD,ATB,28,2108,890,36.8789363191043,15.5703289013296,5716
AD,ATB,33,372,1564,7.77591973244147,32.6923076923077,4784
AD,ATB,29,3646,2508,37.1889024887801,25.5813953488372,9804
AD,ATB,31,2962,3610,32.1118820468343,39.1370338248049,9224
AD,ATB,29,3790,2494,35.3412905632227,23.2562476687803,10724
AD,ATB,33,2518,1106,29.8129291972531,13.0949561922804,8446
AD,ATB,27,3584,1662,44.6771378708551,20.7180254300673,8022
AD,ATB,30,1492,1040,18.3247359371162,12.7732743797593,8142
AD,ATB,33,2482,3452,42.3983600956611,58.9682268534335,5854
AD,ATB,33,3060,200,40.9748259239422,2.67809319764328,7468
AD,ATB,30,854,2958,10.7259482542075,37.1514694800301,7962
AD,ATB,29,1950,290,26.6611977030353,3.96499863275909,7314
AD,ATB,28,2606,1354,40.1540832049307,20.8628659476117,6490
AD,ATB,28,3838,854,63.9240506329114,14.2238507661559,6004
AD,ATB,30,2348,1410,27.9656979514054,16.793711291091,8396
AD,ATB,24,256,2448,2.51029613649735,24.0047068052559,10198
AD,ATB,33,232,3906,2.79518072289157,47.0602409638554,8300
AD,ATB,33,200,3722,2.38038562247084,44.2989764341823,8402
AD,ATB,31,716,1658,9.62106960494491,22.2789572695512,7442
AD,ATB,27,2288,1628,33.7861783815712,24.0401653868872,6772
AD,ATB,30,2898,3032,39.0671339983823,40.8735508223241,7418
AD,ATB,30,1680,228,23.36578581363,3.17107093184979,7190
AD,ATB,22,1962,3596,33.0637007077856,60.5999325918436,5934
AD,ATB,29,1664,856,29.981981981982,15.4234234234234,5550
AD,baseline,33,2458,3552,62.1648963075367,89.8330804248862,3954
AD,baseline,33,2606,200,44.6080109551523,3.42348510783978,5842
AD,baseline,29,200,2100,8.51063829787234,89.3617021276596,2350
AD,baseline,26,234,1122,9.41271118262269,45.1327433628319,2486
AD,baseline,33,3958,200,89.2647722147045,4.510599909788,4434
AD,baseline,27,200,1180,4.2247570764681,24.9260667511618,4734
AD,baseline,29,336,896,6.95652173913043,18.5507246376812,4830
AD,baseline,31,3208,3888,68.6056458511548,83.1479897348161,4676
AD,baseline,29,1036,1998,20.9208400646204,40.3473344103393,4952
AD,baseline,30,200,3786,3.61402240693892,68.4134441633538,5534
AD,baseline,29,1070,2998,21.0298742138365,58.9229559748428,5088
AD,baseline,26,2534,618,51.7354022049816,12.6173948550429,4898
AD,baseline,32,3084,740,48.1724461105904,11.5588878475476,6402
AD,baseline,28,200,2068,2.32558139534884,24.046511627907,8600
AD,baseline,30,3238,200,55.4452054794521,3.42465753424658,5840
AD,baseline,31,1036,2592,19.9154171472511,49.8269896193772,5202
AD,baseline,27,2078,2716,39.1189759036145,51.1295180722892,5312
AD,baseline,31,2044,1130,41.8852459016393,23.155737704918,4880
AD,baseline,18,2018,3784,42.3949579831933,79.4957983193277,4760
AD,baseline,27,2252,3878,41.1399342345634,70.843989769821,5474
AD,baseline,32,3862,848,75.2239968835216,16.5173354109856,5134
AD,baseline,26,3256,2056,49.8011624349954,31.4469256653411,6538
AD,baseline,31,3958,2712,66.2094345935095,45.3663432586149,5978
AD,baseline,32,200,2088,3.73134328358209,38.955223880597,5360
AD,baseline,30,1914,200,53.1962201222902,5.55864369093941,3598
AD,baseline,33,2162,1374,27.8895768833849,17.7244582043344,7752
AD,baseline,32,200,902,3.35908632851864,15.1494793416191,5954
AD,baseline,31,1122,2072,18.5577241151174,34.2705921270261,6046
AD,baseline,30,354,1804,9.09558067831449,46.3514902363823,3892
AD,baseline,32,3618,1642,47.869806827203,21.7253241598306,7558
AD,baseline,29,2442,464,88.8646288209607,16.8850072780204,2748
AD,baseline,31,200,1026,3.1496062992126,16.1574803149606,6350
AD,baseline,31,812,3686,19.5098510331571,88.5631907736665,4162
AD,baseline,33,3182,1294,67.0741989881956,27.2765598650928,4744
AD,baseline,28,200,3342,4.54132606721163,75.8855585831063,4404
AD,baseline,29,1192,370,28.4486873508353,8.83054892601432,4190
AD,baseline,26,200,2410,4.38020148926851,52.7814279456855,4566
AD,baseline,33,270,1120,6.73989016475287,27.9580629056415,4006
AD,baseline,22,2090,642,50.9756097560976,15.6585365853659,4100
AD,baseline,27,1218,1932,31.2788906009245,49.6147919876733,3894
AD,baseline,30,3034,540,77.2796739684157,13.7544574630667,3926
AD,baseline,30,200,1038,5.44959128065395,28.283378746594,3670
AD,baseline,31,2360,2450,59.2964824120603,61.5577889447236,3980
AD,baseline,25,208,1568,7.64705882352941,57.6470588235294,2720
AD,baseline,32,3700,2738,65.4867256637168,48.4601769911504,5650
AD,baseline,22,2666,1688,99.1078066914498,62.7509293680297,2690
AD,baseline,32,900,2980,13.3968442988985,44.3584400119083,6718
AD,baseline,27,402,3010,9.50354609929078,71.1583924349882,4230
AD,baseline,27,1570,594,35.7957136342909,13.5430916552668,4386
AD,baseline,33,1984,1020,89.048473967684,45.7809694793537,2228
AD,baseline,30,3874,2576,47.5337423312883,31.6073619631902,8150
AD,baseline,28,386,2398,4.9071955250445,30.4856343757946,7866
AD,baseline,30,3298,2572,41.5574596774194,32.4092741935484,7936
AD,baseline,33,3222,3606,55.513439007581,62.1295658166782,5804
AD,baseline,31,702,2428,9.97725980670836,34.5082433200682,7036
AD,baseline,32,1324,2270,22.3951285520974,38.3964817320704,5912
AD,baseline,32,636,200,10.0031456432841,3.14564328405159,6358
AD,baseline,25,1886,200,56.6026410564226,6.00240096038415,3332
AD,ATB,30,554,2754,19.9280575539568,99.0647482014388,2780
AD,ATB,30,1676,3214,35.3288364249578,67.7487352445194,4744
AD,ATB,26,3920,1228,63.7191157347204,19.9609882964889,6152
AD,ATB,32,2132,694,37.5881523272214,12.2355430183357,5672
AD,ATB,30,548,1066,9.64109781843772,18.7543983110486,5684
AD,ATB,25,3828,200,79.2218543046358,4.13907284768212,4832
AD,ATB,21,2648,2104,51.4374514374514,40.8702408702409,5148
AD,ATB,30,906,476,17.6814988290398,9.2896174863388,5124
AD,ATB,29,2246,1572,41.1355311355311,28.7912087912088,5460
AD,ATB,29,200,1456,3.46740638002774,25.2427184466019,5768
AD,ATB,33,1538,3794,24.0162398500937,59.2442223610244,6404
AD,ATB,25,3676,1564,63.9082058414465,27.1905424200278,5752
AD,ATB,31,540,2666,10.7612594659227,53.1287365484257,5018
AD,ATB,32,1214,2274,24.8668578451454,46.5792707906596,4882
AD,ATB,30,832,1210,17.2614107883817,25.103734439834,4820
AD,ATB,33,3430,1622,74.8581405499782,35.3993889131384,4582
AD,ATB,24,3794,1842,79.7729184188394,38.7300252312868,4756
AD,ATB,27,334,1798,6.76935549250101,36.4410214835833,4934
AD,ATB,24,1182,1004,26.046716615249,22.1242838254738,4538
AD,ATB,30,2086,552,41.703318672531,11.0355857656937,5002
AD,ATB,32,1852,1332,36.5141955835962,26.2618296529968,5072
AD,ATB,30,1580,3308,38.9354361754559,81.5179891572203,4058
AD,ATB,33,638,3540,11.8279569892473,65.6284760845384,5394
AD,ATB,33,3896,3716,84.622067767159,80.7124239791486,4604
AD,ATB,30,934,200,22.495183044316,4.81695568400771,4152
AD,ATB,33,200,2628,4.29184549356223,56.3948497854077,4660
AD,ATB,32,1022,2024,20.6631621512333,40.9219571370805,4946
AD,ATB,30,200,1806,4.15282392026578,37.5,4816
AD,ATB,33,1980,1258,45.0409463148317,28.6169244767971,4396
AD,ATB,29,200,2578,3.72162262746558,47.9717156680313,5374
AD,ATB,32,814,274,16.9019933554817,5.68936877076412,4816
AD,ATB,32,200,1946,4.25170068027211,41.3690476190476,4704
AD,ATB,31,832,2052,17.9078777442962,44.167025398192,4646
AD,ATB,32,1968,1320,42.3043852106621,28.3748925193465,4652
AD,ATB,32,2968,640,70.6330318895764,15.2308424559733,4202
AD,ATB,31,1448,2198,30.4201680672269,46.1764705882353,4760
AD,ATB,29,2438,3016,52.885032537961,65.4229934924078,4610
AD,ATB,31,2574,2642,54.8126064735945,56.2606473594549,4696
AD,ATB,30,360,1508,8.68306801736614,36.3724071394115,4146
AD,ATB,17,1912,3130,39.651596847781,64.9108253836582,4822
AD,ATB,29,2602,1742,56.1987041036717,37.6241900647948,4630
AD,ATB,33,1114,2740,26.5998089780325,65.4250238777459,4188
AD,ATB,33,1938,2738,44.1457858769932,62.369020501139,4390
AD,ATB,33,1848,3378,37.7914110429448,69.079754601227,4890
AD,ATB,29,2268,3692,51.196388261851,83.3408577878104,4430
AD,ATB,33,2014,2338,39.4901960784314,45.843137254902,5100
AD,ATB,25,2962,2292,83.3427124366911,64.4907146876759,3554
AD,ATB,32,3438,1512,57.3956594323873,25.2420701168614,5990
AD,ATB,28,3120,1262,59.9769319492503,24.2599000384468,5202
AD,ATB,25,2232,200,46.0586050350805,4.12711514651259,4846
AD,ATB,27,2546,1306,76.2732174955063,39.1252246854404,3338
AD,ATB,33,3604,2072,56.8992737606568,32.7123460688349,6334
AD,ATB,32,2584,3570,56.5426695842451,78.1181619256018,4570
AD,ATB,29,3090,976,94.4954128440367,29.8470948012232,3270
AD,ATB,25,2222,2918,41.3934426229508,54.3591654247392,5368
AD,ATB,32,3288,2818,53.4634146341463,45.8211382113821,6150
AD,ATB,33,3572,910,91.7308680020544,23.3692860811505,3894
AD,ATB,32,3806,346,82.274102896671,7.47946389969736,4626
AD,ATB,31,2772,200,99.2836676217765,7.16332378223496,2792
AD,ATB,33,270,1704,4.57007447528775,28.8422477995938,5908
AD,ATB,31,3396,550,65.1073619631902,10.5444785276074,5216
BW,baseline,31,248,1946,4.61997019374069,36.2518628912072,5368
BW,baseline,25,2760,2330,62.8988149498633,53.0993618960802,4388
BW,baseline,26,1500,2160,30.7755437012721,44.3167829298318,4874
BW,baseline,26,200,3926,3.97456279809221,78.0206677265501,5032
BW,baseline,32,1640,738,32.2327044025157,14.5047169811321,5088
BW,baseline,33,3012,444,47.6280834914611,7.02087286527514,6324
BW,baseline,33,2208,2568,52.4465558194774,60.9976247030879,4210
BW,baseline,32,2842,3402,60.3397027600849,72.2292993630573,4710
BW,baseline,30,3922,200,83.7676206749252,4.27167876975651,4682
BW,baseline,32,756,1892,15.347137637028,38.4084449857897,4926
BW,baseline,29,2896,2620,63.0387461906835,57.0309098824554,4594
BW,baseline,29,200,3672,3.80228136882129,69.8098859315589,5260
BW,baseline,32,2942,200,64.7162340519138,4.3994720633524,4546
BW,baseline,28,1772,918,33.842627960275,17.5324675324675,5236
BW,baseline,33,2944,2128,60.9271523178808,44.0397350993377,4832
BW,baseline,30,3544,2098,66.3173652694611,39.2589820359281,5344
BW,baseline,29,2870,1138,73.5143442622951,29.1495901639344,3904
BW,baseline,32,3882,2700,64.9815868764647,45.1958486776029,5974
BW,baseline,33,3594,1702,73.9810621655002,35.0349938246192,4858
BW,baseline,29,2366,326,52.7653880463872,7.27029438001784,4484
BW,baseline,31,3082,3412,68.0954485196642,75.3866548828988,4526
BW,baseline,29,3026,200,75.7257257257257,5.00500500500501,3996
BW,baseline,31,952,2308,21.0154525386313,50.9492273730684,4530
BW,baseline,30,3428,924,61.8772563176895,16.6787003610108,5540
BW,baseline,30,2714,576,63.9189825718323,13.5657089024965,4246
BW,baseline,27,3732,680,85.2833638025594,15.5393053016453,4376
BW,baseline,21,514,3776,10.5327868852459,77.3770491803279,4880
BW,baseline,23,2934,348,57.755905511811,6.8503937007874,5080
BW,baseline,24,3432,1454,76.063829787234,32.2251773049645,4512
BW,baseline,31,3838,1816,80.9021922428331,38.2799325463744,4744
BW,baseline,32,3202,654,62.8582646250491,12.8386336866902,5094
BW,baseline,17,200,696,4.3994720633524,15.3101627804663,4546
BW,baseline,25,2106,200,50.455198850024,4.79156684235745,4174
BW,baseline,33,2908,3812,73.2862903225806,96.0685483870968,3968
BW,baseline,31,1438,1908,26.1074800290487,34.640522875817,5508
BW,baseline,28,2710,3510,55.4645927138764,71.8379042161277,4886
BW,baseline,22,3028,1648,59.7946287519747,32.5434439178515,5064
BW,baseline,33,3410,1314,64.4368858654573,24.8299319727891,5292
BW,baseline,30,2712,1046,57.2151898734177,22.0675105485232,4740
BW,baseline,18,2556,2422,72.2850678733032,68.4954751131222,3536
BW,baseline,33,2466,2950,53.9370078740157,64.5231846019248,4572
BW,baseline,28,3676,2092,59.2712028377943,33.7310544985489,6202
BW,baseline,33,3974,2320,76.8071124855044,44.8395825280247,5174
BW,baseline,30,200,3928,4.22119037568594,82.9041789784719,4738
BW,baseline,31,1584,300,29.0642201834862,5.5045871559633,5450
BW,baseline,30,310,200,6.88582852065749,4.44247001332741,4502
BW,baseline,33,2596,2950,53.7029375258585,61.0260653702938,4834
BW,baseline,29,2318,864,53.7320352341215,20.0278164116829,4314
BW,baseline,29,3146,3590,80.7909604519774,92.1931176168464,3894
BW,baseline,32,2216,2786,47.3099914602903,59.4790777113578,4684
BW,baseline,30,200,1496,4.64468183929401,34.7422201579192,4306
BW,baseline,29,3354,3080,78.4744969583528,72.0636406176883,4274
BW,baseline,23,1676,900,31.9603356216629,17.162471395881,5244
BW,baseline,32,2870,2164,78.9763346175014,59.5487066593286,3634
BW,baseline,32,1712,1198,34.3223736968725,24.0176423416199,4988
BW,baseline,33,3550,3732,81.5716911764706,85.7536764705882,4352
BW,baseline,33,412,3492,8.72511647606946,73.9517153748412,4722
BW,baseline,29,2896,706,55.7351809083911,13.5873749037721,5196
BW,baseline,27,200,3786,3.65497076023392,69.1885964912281,5472
BW,baseline,32,2746,206,49.7463768115942,3.73188405797101,5520
BW,baseline,33,558,2836,11.4110429447853,57.9959100204499,4890
BW,baseline,32,3632,2416,82.7334851936219,55.0341685649203,4390
BW,baseline,33,3952,976,83.6225137537029,20.6517139229793,4726
BW,baseline,32,3018,1016,63.0852842809365,21.2374581939799,4784
BW,baseline,33,3976,1322,94.5316214931051,31.4312886352829,4206
BW,baseline,31,2230,290,43.811394891945,5.69744597249509,5090
BW,baseline,31,910,2910,15.8979734451433,50.8385744234801,5724
BW,baseline,22,1820,266,67.758749069248,9.90320178704393,2686
BW,ATB,32,3724,1226,49.9195710455764,16.4343163538874,7460
BW,ATB,27,3192,1166,39.3394133596253,14.3702243036727,8114
BW,ATB,31,604,3264,7.48451053283767,40.4460966542751,8070
BW,ATB,28,2964,296,42.2462941847206,4.21892816419612,7016
BW,ATB,30,1710,3752,21.6072782410917,47.4096537781147,7914
BW,ATB,33,1626,2788,22.6968174204355,38.9168062534897,7164
BW,ATB,28,2066,3608,31.2556732223903,54.5839636913767,6610
BW,ATB,25,760,3852,9.3734583127775,47.508633448446,8108
BW,ATB,29,472,1662,6.2088923967377,21.8626677190213,7602
BW,ATB,31,396,3910,5.17511761630946,51.0977522216414,7652
BW,ATB,33,200,454,2.27066303360581,5.1544050862852,8808
BW,ATB,31,2776,1186,34.9534122387308,14.9332661798036,7942
BW,ATB,26,1236,668,15.9319412219644,8.61046661510699,7758
BW,ATB,32,3088,1092,37.321730722746,13.1979695431472,8274
BW,ATB,29,2884,1570,38.3510638297872,20.8776595744681,7520
BW,ATB,26,2944,200,37.2847011144883,2.53292806484296,7896
BW,ATB,33,1988,1370,28.2627239124254,19.4768268410577,7034
BW,ATB,31,3074,2140,42.3415977961432,29.4765840220386,7260
BW,ATB,24,3890,3352,46.7323402210476,40.2691013935608,8324
BW,ATB,32,1294,3780,16.3301362948006,47.7031802120141,7924
BW,ATB,27,2626,2962,33.8140612928148,38.1406129281483,7766
BW,ATB,32,3360,3542,46.0147904683648,48.5072582854013,7302
BW,ATB,28,858,1630,11.5384615384615,21.9203873050027,7436
BW,ATB,32,580,3586,8.33333333333333,51.5229885057471,6960
BW,ATB,30,354,1780,5.50887021475257,27.6999688764395,6426
BW,ATB,22,3394,2366,36.7793671434764,25.6393584742089,9228
BW,ATB,32,2962,2524,36.905058559681,31.4477946673312,8026
BW,ATB,32,918,1796,11.8298969072165,23.1443298969072,7760
BW,ATB,30,3340,3038,43.4330299089727,39.5058517555267,7690
BW,ATB,27,1150,3746,16.5897287939988,54.0392383150606,6932
BW,ATB,31,200,3394,3.2797638570023,55.657592653329,6098
BW,ATB,33,916,1566,12.9745042492918,22.1813031161473,7060
BW,ATB,21,1864,3694,30.4874059535492,60.4187111547269,6114
BW,ATB,28,3250,2350,53.2961626762873,38.537225319777,6098
BW,ATB,33,670,2810,8.84605228412992,37.1006073409031,7574
BW,ATB,30,1314,930,20.460915602616,14.481469947057,6422
BW,ATB,30,2802,850,48.1774415405777,14.6148555708391,5816
BW,ATB,28,3316,1414,47.8913922588099,20.421721548238,6924
BW,ATB,22,544,3160,6.65362035225049,38.6497064579256,8176
RX,baseline,26,2334,1740,52.7576853526221,39.3309222423146,4424
RX,baseline,30,1734,664,49.7133027522936,19.0366972477064,3488
RX,baseline,32,710,2084,19.537699504678,57.347275729224,3634
RX,baseline,31,888,1450,27.4412855377009,44.8084054388134,3236
RX,baseline,33,906,2616,32.5197415649677,93.8980617372577,2786
RX,baseline,27,3586,1192,89.426433915212,29.7256857855362,4010
RX,baseline,26,1114,1988,32.4970828471412,57.9929988331389,3428
RX,baseline,29,2754,2102,97.1771347918137,74.1707833450953,2834
RX,baseline,33,224,1510,6.21531631520533,41.8978912319645,3604
RX,baseline,33,1058,2720,36.8641114982578,94.7735191637631,2870
RX,baseline,29,1702,200,43.798250128667,5.14668039114771,3886
RX,baseline,14,2394,798,70.954356846473,23.6514522821577,3374
RX,baseline,33,588,2114,17.4895895300416,62.879238548483,3362
RX,baseline,25,270,1932,8.23672971323978,58.9383770591824,3278
RX,baseline,23,464,2744,14.1463414634146,83.6585365853659,3280
RX,baseline,33,610,2232,13.1920415224913,48.2698961937716,4624
RX,baseline,25,3362,1090,93.9106145251397,30.4469273743017,3580
RX,baseline,32,1078,312,25.2340823970037,7.30337078651685,4272
RX,baseline,32,980,2462,29.3413173652695,73.7125748502994,3340
RX,baseline,32,910,200,25.1381215469613,5.52486187845304,3620
RX,baseline,31,1010,2210,30.5690072639225,66.8886198547216,3304
RX,baseline,31,1466,3678,39.5361380798274,99.1909385113269,3708
RX,baseline,30,1052,3500,29.5838020247469,98.4251968503937,3556
RX,baseline,33,1478,248,33.5909090909091,5.63636363636364,4400
RX,baseline,20,938,570,33.2388377037562,20.198440822112,2822
RX,baseline,31,990,2854,26.8875611080934,77.5122216186855,3682
RX,baseline,32,950,3178,25.0263435194942,83.7197049525817,3796
RX,baseline,27,1168,3182,32,87.1780821917808,3650
RX,baseline,28,864,1406,41.1820781696854,67.0162059103909,2098
RX,baseline,29,2164,3534,46.4577071704594,75.8694718763418,4658
RX,baseline,33,582,916,18.7741935483871,29.5483870967742,3100
RX,baseline,30,1426,2228,47.0627062706271,73.5313531353135,3030
RX,baseline,27,908,786,26.9596199524941,23.3372921615202,3368
RX,baseline,32,436,1740,12.6450116009281,50.4640371229698,3448
RX,baseline,30,1570,2156,39.4472361809045,54.1708542713568,3980
RX,baseline,33,3388,2896,98.2028985507246,83.9420289855072,3450
RX,baseline,24,2694,2054,89.3828798938288,68.1486396814864,3014
RX,baseline,25,1300,232,40.4732254047323,7.22291407222914,3212
RX,baseline,24,1532,286,43.44866704481,8.11117413499716,3526
RX,baseline,33,3196,508,76.1677788369876,12.1067683508103,4196
RX,baseline,29,766,2756,19.6712891628146,70.7755521314843,3894
RX,baseline,20,1886,200,92.5417075564279,9.8135426889107,2038
RX,baseline,30,284,2484,5.54470909800859,48.4966809839906,5122
RX,baseline,29,2908,3662,73.2493702770781,92.2418136020151,3970
RX,baseline,33,3186,200,85.0053361792956,5.33617929562433,3748
RX,baseline,27,256,912,6.80127523910733,24.2295430393199,3764
RX,baseline,26,2776,480,84.4282238442822,14.5985401459854,3288
RX,baseline,29,1244,2944,37.1121718377088,87.8281622911694,3352
RX,baseline,33,2404,2694,58.8062622309198,65.9001956947162,4088
RX,baseline,16,1626,382,57.0926966292135,13.4129213483146,2848
RX,baseline,28,1518,1174,46.6789667896679,36.1008610086101,3252
RX,baseline,32,1126,1734,31.0877967973495,47.8741027056875,3622
RX,baseline,25,284,200,7.81507980187122,5.50357732526142,3634
RX,baseline,30,1322,696,44.6923597025017,23.5294117647059,2958
RX,baseline,25,1882,1040,55.2230046948357,30.5164319248826,3408
RX,baseline,31,1844,2868,57.0544554455446,88.7376237623762,3232
RX,baseline,27,1218,3448,34.8597595878649,98.6834573554665,3494
RX,baseline,27,1154,774,35.4640442532268,23.7861094038107,3254
RX,baseline,31,3816,1742,58.3664729275008,26.6442337106149,6538
RX,baseline,32,1624,2450,25.382932166302,38.2932166301969,6398
RX,baseline,29,1356,1704,36.3149437600429,45.6347080878415,3734
RX,baseline,28,1622,2808,49.8769987699877,86.3468634686347,3252
RX,baseline,32,338,2942,11.2068965517241,97.5464190981432,3016
RX,baseline,29,764,2136,20.2652519893899,56.657824933687,3770
RX,baseline,23,2598,296,90.1457321304649,10.2706453851492,2882
RX,baseline,20,1630,898,61.4167294649586,33.835719668425,2654
RX,baseline,27,286,2264,8.50178359096314,67.3008323424495,3364
RX,baseline,33,1338,232,30.3676804357694,5.26554698138902,4406
RX,baseline,32,1844,3434,38.3208645054032,71.3632585203657,4812
RX,baseline,25,3864,894,85.9430604982206,19.8843416370107,4496
RX,baseline,26,492,200,19.4006309148265,7.88643533123028,2536
RX,baseline,33,1450,294,38.339502908514,7.77366472765732,3782
RX,baseline,31,1390,672,42.6904176904177,20.6388206388206,3256
RX,baseline,26,1318,2082,43.2131147540984,68.2622950819672,3050
RX,baseline,21,1882,332,96.5128205128205,17.025641025641,1950
RX,ATB,28,248,3050,4.81553398058252,59.2233009708738,5150
RX,ATB,31,508,1782,9.02950586562389,31.6743690010665,5626
RX,ATB,27,330,3544,4.78955007256894,51.4368650217707,6890
RX,ATB,33,3238,336,43.0013280212483,4.46215139442231,7530
RX,ATB,32,202,426,4.31255337318531,9.09479077711358,4684
RX,ATB,33,1510,1988,24.4257521837593,32.1578777094791,6182
RX,ATB,31,1426,2402,27.5289575289575,46.3706563706564,5180
RX,ATB,29,1396,1772,26.4694728858551,33.5987864998104,5274
RX,ATB,33,200,2446,3.73831775700935,45.7196261682243,5350
RX,ATB,31,200,3826,2.70343336036767,51.7166801838335,7398
RX,ATB,33,3876,200,39.7456931911403,2.05086136177194,9752
RX,ATB,19,200,1190,3.46140533056421,20.595361716857,5778
RX,ATB,20,3802,714,25.1189217758985,4.71723044397463,15136
RX,ATB,28,1532,3508,32.4301439458086,74.2591024555461,4724
RX,ATB,28,200,700,1.45369966564908,5.08794882977177,13758
RX,ATB,30,3150,200,29.7844175491679,1.8910741301059,10576
RX,ATB,31,406,1660,3.56453028972783,14.5741878841089,11390
RX,ATB,25,200,2956,2.87273771904625,42.4590634875036,6962
RX,ATB,33,2174,200,65.4819277108434,6.02409638554217,3320
RX,ATB,33,3680,2382,84.2490842490842,54.532967032967,4368
RX,ATB,33,1464,440,17.8798241328774,5.37371763556424,8188
RX,ATB,26,286,2668,6.26368812965396,58.4318878668419,4566
RX,ATB,32,204,2656,4.52328159645233,58.8913525498891,4510
RX,ATB,32,1098,2822,12.1729490022173,31.2860310421286,9020
RX,ATB,33,3526,2648,60.6675843083276,45.5609084652443,5812
RX,ATB,29,1394,200,10.9505106048704,1.57109190887667,12730
RX,ATB,26,614,822,19.6921103271328,26.3630532392559,3118
RX,ATB,33,2902,1120,70.402717127608,27.171276079573,4122
RX,ATB,28,2560,570,82.9552819183409,18.4705119896306,3086
RX,ATB,33,3854,3342,57.7291791491911,50.0599161174356,6676
RX,ATB,29,3674,1300,49.5415318230852,17.529665587918,7416
HM,baseline,32,3414,2560,37.8912319644839,28.4128745837958,9010
HM,baseline,29,3952,2838,60.1156069364162,43.1700638880438,6574
HM,baseline,33,200,2882,2.73000273000273,39.3393393393393,7326
HM,baseline,28,1244,2882,20.5619834710744,47.6363636363636,6050
HM,baseline,32,510,200,5.9774964838256,2.3441162681669,8532
HM,baseline,32,964,1534,20.1589293182769,32.0786281890422,4782
HM,baseline,29,1844,3480,37.2525252525253,70.3030303030303,4950
HM,baseline,23,3228,2358,61.6030534351145,45,5240
HM,baseline,32,200,2622,3.44234079173838,45.1290877796902,5810
HM,baseline,32,386,1334,5.56356298645143,19.2274430671663,6938
HM,baseline,31,3466,2182,55.6697719241889,35.0465788628333,6226
HM,baseline,28,1214,2212,22.1532846715328,40.3649635036496,5480
HM,baseline,28,856,746,13.7797810688989,12.0090148100451,6212
HM,baseline,32,970,1884,18.5255920550038,35.9816653934301,5236
HM,baseline,33,532,1340,10.0188323917137,25.2354048964218,5310
HM,baseline,33,2896,554,63.2867132867133,12.1066433566434,4576
HM,baseline,26,1160,2182,19.9724517906336,37.568870523416,5808
HM,baseline,32,1752,3300,37.0088719898606,69.7084917617237,4734
HM,baseline,28,350,996,6.28140703517588,17.8750897343862,5572
HM,baseline,33,3666,1428,55.8671136848522,21.7616580310881,6562
HM,baseline,28,2888,2968,54.143232095988,55.6430446194226,5334
HM,baseline,27,200,2390,4.2247570764681,50.4858470637938,4734
HM,baseline,29,1468,2398,34.315100514259,56.0542309490416,4278
HM,baseline,28,224,3642,4.77204942479761,77.5884107371112,4694
HM,baseline,27,918,2548,15.7084188911704,43.6002737850787,5844
HM,baseline,29,944,2640,15.4602030789387,43.2361611529643,6106
HM,baseline,28,3134,3656,50.1600512163892,58.5147247119078,6248
HM,baseline,32,200,3394,3.78071833648393,64.1587901701323,5290
HM,baseline,33,3886,2684,63.104904189672,43.5855797336798,6158
HM,baseline,25,2672,268,50.6444275966641,5.07960576194086,5276
HM,baseline,33,588,3680,10.7692307692308,67.3992673992674,5460
HM,baseline,29,1530,1108,31.0093230644508,22.4564248074585,4934
HM,baseline,33,370,3192,6.10964332892999,52.7080581241744,6056
HM,baseline,29,824,1594,15.4191616766467,29.8278443113772,5344
HM,baseline,33,2432,2964,45.0704225352113,54.9295774647887,5396
HM,baseline,33,862,446,17.4071082390953,9.0064620355412,4952
HM,baseline,33,2606,3178,48.9114114114114,59.6471471471471,5328
HM,baseline,29,568,1996,10.0673520028359,35.3775257001063,5642
HM,baseline,30,808,3300,18.1654676258993,74.1906474820144,4448
