subject,condition,inhalePeakMs__mean,inhalePeakMs__median,inhalePeakMs__sd,returnCrossMs__mean,returnCrossMs__median,returnCrossMs__sd,exhaleStartMs__mean,exhaleStartMs__median,exhaleStartMs__sd,exhaleTroughMs__mean,exhaleTroughMs__median,exhaleTroughMs__sd,endSymMs__mean,endSymMs__median,endSymMs__sd,breathLenMs__mean,breathLenMs__median,breathLenMs__sd,inhaleVolume__mean,inhaleVolume__median,inhaleVolume__sd,inhaleDuration__mean,inhaleDuration__median,inhaleDuration__sd,peakInspFlow__mean,peakInspFlow__median,peakInspFlow__sd,breathLength__mean,breathLength__median,breathLength__sd,w1_rfreqPW__mean,w1_rfreqPW__median,w1_rfreqPW__sd,w1_rfreqGated__mean,w1_rfreqGated__median,w1_rfreqGated__sd,w1_rfreqRaw__mean,w1_rfreqRaw__median,w1_rfreqRaw__sd,w1_rpowZ__mean,w1_rpowZ__median,w1_rpowZ__sd,w1_rpowDb__mean,w1_rpowDb__median,w1_rpowDb__sd,w1_bandDb__mean,w1_bandDb__median,w1_bandDb__sd,w1_aucZ__mean,w1_aucZ__median,w1_aucZ__sd,w2_rfreqPW__mean,w2_rfreqPW__median,w2_rfreqPW__sd,w2_rfreqGated__mean,w2_rfreqGated__median,w2_rfreqGated__sd,w2_rfreqRaw__mean,w2_rfreqRaw__median,w2_rfreqRaw__sd,w2_rpowZ__mean,w2_rpowZ__median,w2_rpowZ__sd,w2_rpowDb__mean,w2_rpowDb__median,w2_rpowDb__sd,w2_bandDb__mean,w2_bandDb__median,w2_bandDb__sd,w2_aucZ__mean,w2_aucZ__median,w2_aucZ__sd,w3_rfreqPW__mean,w3_rfreqPW__median,w3_rfreqPW__sd,w3_rfreqGated__mean,w3_rfreqGated__median,w3_rfreqGated__sd,w3_rfreqRaw__mean,w3_rfreqRaw__median,w3_rfreqRaw__sd,w3_rpowZ__mean,w3_rpowZ__median,w3_rpowZ__sd,w3_rpowDb__mean,w3_rpowDb__median,w3_rpowDb__sd,w3_bandDb__mean,w3_bandDb__median,w3_bandDb__sd,w3_aucZ__mean,w3_aucZ__median,w3_aucZ__sd,w4_rfreqPW__mean,w4_rfreqPW__median,w4_rfreqPW__sd,w4_rfreqGated__mean,w4_rfreqGated__median,w4_rfreqGated__sd,w4_rfreqRaw__mean,w4_rfreqRaw__median,w4_rfreqRaw__sd,w4_rpowZ__mean,w4_rpowZ__median,w4_rpowZ__sd,w4_rpowDb__mean,w4_rpowDb__median,w4_rpowDb__sd,w4_bandDb__mean,w4_bandDb__median,w4_bandDb__sd,w4_aucZ__mean,w4_aucZ__median,w4_aucZ__sd,w5_rfreqPW__mean,w5_rfreqPW__median,w5_rfreqPW__sd,w5_rfreqGated__mean,w5_rfreqGated__median,w5_rfreqGated__sd,w5_rfreqRaw__mean,w5_rfreqRaw__median,w5_rfreqRaw__sd,w5_rpowZ__mean,w5_rpowZ__median,w5_rpowZ__sd,w5_rpowDb__mean,w5_rpowDb__median,w5_rpowDb__sd,w5_bandDb__mean,w5_bandDb__median,w5_bandDb__sd,w5_aucZ__mean,w5_aucZ__median,w5_aucZ__sd,p1_rfreqPW__mean,p1_rfreqPW__median,p1_rfreqPW__sd,p1_rfreqGated__mean,p1_rfreqGated__median,p1_rfreqGated__sd,p1_rfreqRaw__mean,p1_rfreqRaw__median,p1_rfreqRaw__sd,p1_rpowZ__mean,p1_rpowZ__median,p1_rpowZ__sd,p1_rpowDb__mean,p1_rpowDb__median,p1_rpowDb__sd,p1_bandDb__mean,p1_bandDb__median,p1_bandDb__sd,p1_aucZ__mean,p1_aucZ__median,p1_aucZ__sd,p2_rfreqPW__mean,p2_rfreqPW__median,p2_rfreqPW__sd,p2_rfreqGated__mean,p2_rfreqGated__median,p2_rfreqGated__sd,p2_rfreqRaw__mean,p2_rfreqRaw__median,p2_rfreqRaw__sd,p2_rpowZ__mean,p2_rpowZ__median,p2_rpowZ__sd,p2_rpowDb__mean,p2_rpowDb__median,p2_rpowDb__sd,p2_bandDb__mean,p2_bandDb__median,p2_bandDb__sd,p2_aucZ__mean,p2_aucZ__median,p2_aucZ__sd,p3_rfreqPW__mean,p3_rfreqPW__median,p3_rfreqPW__sd,p3_rfreqGated__mean,p3_rfreqGated__median,p3_rfreqGated__sd,p3_rfreqRaw__mean,p3_rfreqRaw__median,p3_rfreqRaw__sd,p3_rpowZ__mean,p3_rpowZ__median,p3_rpowZ__sd,p3_rpowDb__mean,p3_rpowDb__median,p3_rpowDb__sd,p3_bandDb__mean,p3_bandDb__median,p3_bandDb__sd,p3_aucZ__mean,p3_aucZ__median,p3_aucZ__sd,p4_rfreqPW__mean,p4_rfreqPW__median,p4_rfreqPW__sd,p4_rfreqGated__mean,p4_rfreqGated__median,p4_rfreqGated__sd,p4_rfreqRaw__mean,p4_rfreqRaw__median,p4_rfreqRaw__sd,p4_rpowZ__mean,p4_rpowZ__median,p4_rpowZ__sd,p4_rpowDb__mean,p4_rpowDb__median,p4_rpowDb__sd,p4_bandDb__mean,p4_bandDb__median,p4_bandDb__sd,p4_aucZ__mean,p4_aucZ__median,p4_aucZ__sd,peakZ__mean,peakZ__median,peakZ__sd,peakLatMs__mean,peakLatMs__median,peakLatMs__sd,peakFreq__mean,peakFreq__median,peakFreq__sd,anyBurst__mean,anyBurst__median,anyBurst__sd,burstLatMs__mean,burstLatMs__median,burstLatMs__sd,timeAboveMs__mean,timeAboveMs__median,timeAboveMs__sd,nBursts__mean,nBursts__median,nBursts__sd,dutyCycle__mean,dutyCycle__median,dutyCycle__sd,maxBurstMs__mean,maxBurstMs__median,maxBurstMs__sd,peakZ_base__mean,peakZ_base__median,peakZ_base__sd,anyBurst_base__mean,anyBurst_base__median,anyBurst_base__sd,timeAboveMs_base__mean,timeAboveMs_base__median,timeAboveMs_base__sd,chirpSlope__mean,chirpSlope__median,chirpSlope__sd,chirpSlope2__mean,chirpSlope2__median,chirpSlope2__sd,freqSpan__mean,freqSpan__median,freqSpan__sd,freqJitter__mean,freqJitter__median,freqJitter__sd,apExp__mean,apExp__median,apExp__sd,apOffset__mean,apOffset__median,apOffset__sd,gammaBumpDb__mean,gammaBumpDb__median,gammaBumpDb__sd,gammaPeakPresent__mean,gammaPeakPresent__median,gammaPeakPresent__sd,nBreath
AD,audiobook,830,696,408.52628199042846,1610.824427480916,1450,536.2610655973742,1610.824427480916,1450,536.2610655973742,2544.5038167938933,2408,562.9372061449155,5089.007633587787,4816,1125.874412289831,4401.251908396946,4066,1238.5361914746322,1812.3521512598118,1743.88888393014,429.397027465763,1.7455572519083968,1.586,0.4696314948209655,1.8258436682359125,1.83441579939213,0.28991923556770316,4.401251908396947,4.066,1.2385361914746322,44.197391385530636,45.0757646273125,7.824984082680009,44.198502692650756,45.3181818181818,8.057167525669248,44.34308396946565,45.08,7.750751785907032,1.8681668632572956,1.96314621994917,0.6118979089972598,-0.25649279118215274,-0.912588783988093,3.75565487426541,-3.7756839867303733,-4.83865228315946,2.9244539994411105,0.9340834316286479,0.981573109974588,0.30594895449862997,43.79905062066638,44.658225359915605,7.70088909127828,43.57717852875411,44.632183908046,8.687428058245422,44.07126717557252,45.204,7.3377627074705165,1.9001878471735794,1.90800426608847,0.6485335321073058,0.034572778565396985,-0.0554964112178858,4.146748671240421,-3.565429923800874,-4.27083176859317,2.9018649350656163,0.9500939235867895,0.954002133044237,0.3242667660536528,45.67246284738879,46.4116495716003,6.679190051151673,45.783260144135255,46.3504238446814,6.88612391993198,45.715480916030536,46.704,6.593510420628808,2.144978469258496,2.2057162661096,0.6271974141799985,0.18033473765604666,-0.236705158454593,3.4805614426982348,-3.059895995288116,-4.37122930219234,3.5107731610394204,1.0724892346292478,1.1028581330548,0.3135987070899989,45.16812804938498,45.9370101070943,7.490279502974009,44.77003765706853,45.5865308544304,8.260446207520895,45.23560305343511,45.836,7.169167776698503,1.9686991160890257,1.96116991973067,0.5996833252484534,-0.15928767049316897,-1.16604678478805,3.6420306920058887,-3.3187681100144166,-3.85549853324054,3.734706189839698,0.9843495580445127,0.980584959865334,0.29984166262422646,43.97096853224287,43.9269977672872,7.487674610344755,43.99598608109411,44.7125,8.298969939223442,44.04778625954199,44.38,7.289910740202341,1.9191265519894387,1.98428498353164,0.607474810455636,-0.021642813591589375,-0.299618265686431,3.6555155761458376,-3.5116866219274687,-4.38712773138102,2.993944267537578,0.9595632759947196,0.992142491765819,0.30373740522781795,44.72602312176572,45.5900424964,6.725000356235275,44.77998627446399,45,7.160199906651319,44.700848377321584,46.0762942779292,6.430809680901504,2.053662273329827,2.11755224214685,0.5629309886857717,0.43005400773450875,0.211493138997705,3.867957078438575,-3.190971992889803,-3.98047649194479,3.171625801936502,1.6897542462011215,1.57646716723566,0.897193038305758,45.07374680801582,45.8849942744991,6.817627276672167,45.00442096856232,45.8991596638655,7.323610884986702,45.145299701281594,46.1423728813559,6.559460971871031,2.0079093603260136,2.02101374157443,0.503077333585503,0.11186012350739567,-0.707055641524809,3.3499497337507136,-3.1761905008041245,-4.10378432226066,3.667967972262891,1.5600571776258607,1.56525305921728,0.5373992476838219,43.6436061452737,43.74453105566825,6.547850215621103,43.53547769152025,44.5532786885246,7.175163126815107,43.743626136555136,43.07356271658165,6.318740406062395,1.863388266876592,1.912215816634135,0.5483157973089589,0.3539273517977772,-0.46985027156603854,3.575966315268143,-3.416598180897018,-4.56973704991873,2.9063722329285784,1.7578246484381264,1.662573034843175,0.87785427836726,43.04090080068625,43.40766736323095,5.59328527740632,42.66758805168367,43.0855745721271,6.066615279305063,43.537837156557266,44.0375,5.724238389169546,1.8837989150395729,1.90687533268634,0.42781182865103035,0.4070488238385084,-0.1011023195377,3.275909910656932,-3.53881987298376,-4.95717143125578,2.9783095667618302,2.812679775248548,2.94103635213016,1.0366246478219268,4.760772392699711,4.68756393649155,0.7219296139032202,932.5496183206106,786,591.86022536173,43.55725190839695,44,8.663948562727764,1,1,0,258.4732824427481,170,303.14848680129006,385.70992366412213,376,156.57961791662797,5.656488549618321,5,2.316399701016187,0.19266229953252872,0.187812187812188,0.07821159736095312,143.8320610687023,138,52.8329956156124,504.4414738486078,23.3352637786934,5393.306174947345,1,1,0,1627.8778625954199,1658,329.6624619422993,3.5097965100702204,2.74900398406375,28.30296213524004,3.0206392700031865,1.05082443145866,19.256420399213585,21.946564885496183,22,6.492970135934872,7.075075391320641,7.13914798105851,2.3313008582594934,1.5876183499436307,1.60643225817253,0.6517133358948503,0.8365217576336937,0.742861354976398,0.8318307503164016,15.147478070858739,15.1836079525792,3.0230163252702464,0.9847328244274809,1,0.12308426284632322,131
AD,focus,854.7283950617284,738,401.3750128344351,1683.432098765432,1508,575.8230606915107,1683.432098765432,1508,575.8230606915107,3080.1234567901233,2863,738.5094839984645,6160.246913580247,5726,1477.018967996929,5309.901234567902,4864.0000000000055,1489.30335629758,2069.8985734770704,1983.470327719815,378.03781639242413,1.9308271604938272,1.7469999999999999,0.507185861288804,1.9404564237642594,1.94201961510385,0.2680264110850662,5.309901234567902,4.864000000000005,1.48930335629758,43.02703579594955,44.578670545816095,8.133079929204634,42.667081559155704,44,8.74912690493783,43.24679012345679,44.042,7.808985327421035,1.9685045072844372,2.070404138967675,0.5818016089164633,-1.1614790072307102,-1.8433488271144,4.166410552208793,-4.6736638381196505,-5.973944577640945,3.067813927562102,0.9842522536422185,1.035202069483835,0.29090080445823163,43.417336602005165,43.5907140927765,7.867783684364617,43.2514689794223,43.560793263555496,8.21636293508376,43.64311111111111,43.846000000000004,7.7285033849658475,2.0585203761622064,2.080070240414385,0.6166899711002249,-0.922673651840238,-1.38089403500627,3.6266732176587593,-4.734940679251592,-5.68934459062851,2.852250752133404,1.0292601880811032,1.04003512020719,0.3083449855501127,44.81625912626099,45.56179558984885,6.763351531625998,44.70255728632936,45.7687861271676,7.304689333010826,44.78888888888889,45.588,6.569693277769911,2.1494159778300457,2.271491083617685,0.6024160683918999,-0.7986583641903036,-0.9353401252783544,3.758012897379166,-4.302643060108703,-5.08275310925505,2.9979879117053363,1.0747079889150228,1.13574554180884,0.30120803419594994,45.76955804360859,45.8840015674363,6.850259266090443,45.61972627026789,45.6293706293706,7.358187868832086,45.87738271604938,46.260000000000005,6.6763262456483465,2.0964671780294166,2.110378081852125,0.5272159446402929,-1.4297819117351471,-1.834279940333985,3.780047064143196,-4.548663960757553,-5.679798556602085,2.9499523171676185,1.0482335890147083,1.05518904092606,0.2636079723201467,43.29160323263972,43.881738601677156,7.504294781139998,42.761425714855314,42.8426327193933,8.413025375114186,43.54197530864197,44.482,7.314041008578155,1.9467226421299564,2.024757623502455,0.54838063917020885,-1.1104630149972194,-1.3990838319149401,3.760546243652054,-4.814669341361176,-5.81832960160654,2.8519407087974384,0.9733613210649786,1.01237881175123,0.2741903195851046,44.006176550121864,44.4053890666038,6.570510719167156,43.798865186535416,44.2550415183867,6.64015095258484,44.00934039770705,44.202024816734195,6.642887254960637,2.121381720591882,2.129611665576775,0.4989150817128377,-0.6357016211435559,-0.979988052256708,3.370391861499079,-4.497477839101062,-5.5122796857093554,2.800188758260853,1.8049242698453627,1.67629744821182,0.9034095535665362,46.12426421893121,46.86547575014815,5.8613043360809565,46.20357204409248,46.82835201328355,6.247646757616442,46.14938804444771,46.66462264150945,5.739965301359118,2.0907047933565446,2.073715353407985,0.4543959571246039,-1.3178802088348374,-1.547631138270025,3.4974325344064674,-4.498802300346534,-5.61411746904931,2.875928843381111,1.7375978007660937,1.691303862425865,0.6127277710959713,42.44604524122562,42.488784490117794,5.66442761562436,42.061775159669246,41.8698884758364,6.1118949899551005,42.76914177884972,42.932287765293395,5.4488827324458455,1.8633437565582498,1.88321133811495,0.3815924817142822,-0.5902175130257983,-1.3604131613244501,3.187206101875191,-4.769228222320917,-6.13869266023274,2.7255318848726016,2.5349798810047126,2.56919316516798,1.04074439984583,44.02429085929909,44.0389144252766,5.598452437091402,44.10999392509077,43.7212268907563,5.942767145536074,44.1810187101474,44.1977401129944,5.435418832401268,2.0087665288401304,1.97467822525001,0.4906756175418313,-0.7469726648093583,-1.60539333252861,3.830763938719675,-4.400875787196952,-5.921786748988,3.0257032561865302,2.311780931026648,2.38967025619636,0.9119287384983876,4.783294055448747,4.789427153930085,0.6184458723070804,898.9012345679013,771,587.4499075763906,44.51234567901235,46,8.230557858515576,1,1,0,270.1975308641975,190,292.3540956801294,419.55555555555554,408,141.45631197920355,5.58641975308642,5,1.9707332611716222,0.20956820956820976,0.203796203796204,0.07065749849111073,151.320987654321,150,48.55740718785652,28.09159007653392,24.1282821494075,16.23075680995538,0.9938271604938271,1,0.07856742013183861,1598.0987654320988,1670,334.9885547294245,0.6649404732627348,1.1297666476949255,30.576926659808493,2.799975599971879,2.9481333978486752,18.991625898756197,23.901234567901234,24,5.603026995281527,7.498644227338806,7.673210800958795,2.075531928340845,1.4077631374225374,1.4369791829385101,0.38179414598970673,0.47623602942216064,0.47747417834943,0.3821153520513531,14.459602557280228,14.77904257865485,2.391215746605086,0.9938271604938271,1,0.07856742013183861,162
AS,audiobook,734.2597402597403,688,230.84270120567305,1195.142857142857,1168,295.37886974482336,1195.142857142857,1168,295.37886974482336,1887.142857142857,1854,285.5254488743293,3774.285714285714,3708,571.0508977486586,3869.844155844156,3732.00000000003,684.4671201386691,1208.5874242178234,1187.75495820079,373.4745163820962,1.3416103896103897,1.306,0.260493870816073,1.575888427807709,1.53107850882018,0.4575365638154611,3.869844155844156,3.73200000000003,0.6844671201386692,39.78670898764361,39.025488928385,7.378155263495498,39.110153008215704,37.9655172413793,8.180472018098754,40.266493506493504,39.728,7.116809664862362,1.8635122027928763,1.89204551823793,0.5781634410042211,7.376639859236611,8.15517751699857,3.0152118037534312,3.122066830956778,3.10633391075114,1.144610992814167,0.9317561013964379,0.946022759118966,0.2890817205021105,42.276702228063854,41.8125201454423,7.506572790133106,42.47120065108791,41.8713450292398,7.855548987723325,42.1867012987013,40.488,7.334125727441503,2.0203866019817496,2.04079972894887,0.5386869529238992,7.276233255197562,7.77462385196132,3.265605584106903,3.4042927441645925,3.4057015290985,1.236822145748967,1.0101933009908752,1.02039986447443,0.2693434764619495,46.35444134541182,47.6306157508946,5.584593576655108,46.40339805748604,47.7701149425287,5.92127735779017,46.232207792207795,47.072,5.419767363277113,2.3181819847208214,2.39425755321947,0.5435226903755384,9.559118707424235,9.96416857453585,3.1468801142188414,4.489696763886733,4.330944825324,1.706317266843565,1.1590909923604107,1.19712877660973,0.27176134518776945,45.98338899896265,45.8694828372374,5.0995803808080105,45.907733483109055,45.6867469879518,5.272699465304379,46.11677922077922,46.44,5.133552131817583,2.2813306509825257,2.386827985027,0.5859737729847243,9.28768040823863,10.090952544451,3.332964050781183,4.477685290168628,4.62051615047179,1.2712781858383915,1.1406653254912629,1.1934139925135,0.292986886492362,45.433055369037575,45.7486256212648,4.788132514120889,45.479978426355984,45.8877551020408,5.151735425051199,45.611324675324674,45.608,4.659056077998605,2.0736277406244765,2.06666069765419,0.6011528528903765,9.338025451174994,9.66699753455143,3.098646050283669,4.088158579945091,4.17925514488381,1.338106651584947,1.0368138703122385,1.0333303488271,0.30057642644518845,43.41757020650887,43.7011761136327,6.0359050362231415,43.65835348509743,44.8083832335329,6.340964337386999,43.27349851132081,42.8285229202037,6.019972312187892,2.1218807177146384,2.1856973307753,0.48456832946411343,8.110393441068624,8.65892620078175,2.5396031815273874,3.636918272903846,3.62863882039094,1.1209669143632042,1.5715901135504537,1.46282786689517,0.6300652509323601,46.13005680401994,46.8529787811133,4.859850137860115,46.29447850258167,46.5344827586207,4.849812955682529,46.097676686003076,46.2253521126761,4.846680309324747,2.3454700325328033,2.37785700745034,0.6196923653148028,10.063585339012514,10.669648455915,3.2770361886459867,4.797554669363659,4.7276865442397,1.7430681313587544,1.0671914372007778,1.07847759641975,0.42709216557709545,45.60103130691928,45.8152612679819,4.792502022175453,45.50766853155347,45.65088581742185,5.724103311740153,45.69226095149632,45.8426966292135,4.36987622894513,2.141716253041938,2.20201652814881,0.5356571751653636,9.505730895777921,9.58861462188738,2.8199414887460206,4.336783459567363,4.34011772259928,1.4316882907826494,1.4867111772262966,1.38567324472409,0.6013163561782785,42.90364102214854,42.9181884334267,4.371729772217135,42.69380498650743,43.0741839762611,4.606967205912428,43.03123797559174,42.9753483386924,4.2292191554625775,1.9419589909709758,1.98279479625515,0.2934767375610356,8.917900943958758,9.0388219282952,1.901764872837981,3.738358852463197,3.56855483000878,0.834200236074816,3.401544955499192,3.49544488364511,0.6289991162331712,4.882062579351413,4.8200417948939,0.6979612307715807,865.7662337662338,728,566.9677401039,44.97402597402598,49,8.914763075008052,1,1,0,232.93506493506493,166,246.88172843128632,474.3376623376623,476,149.72515261652725,5.64935064935065,5,1.855051664525488,0.23693189926956185,0.237762237762238,0.07478778851974396,165.87012987012986,160,52.211450309333145,45.36077528315943,24.6585903985944,103.54834356437547,1,1,0,1691.4025974025974,1760,267.37379018403294,10.719117346322804,9.22443559096945,29.48187492943592,6.319498791304351,8.93661368965645,17.184331710807733,22.441558441558442,24,5.646362374628341,6.57143497380483,6.32256477721728,1.6229241918733732,1.484077359103373,1.48715767622325,0.33746892168743614,0.9432586630349143,0.924079308942691,0.526663510788014,22.857432657389577,23.1943638050957,3.529666112543422,1,1,0,77
AS,focus,704.561403508772,678,246.67756698803774,1180.280701754386,1178,288.343158306827,1180.280701754386,1178,288.343158306827,2027.578947368421,1986,409.7388954029322,4055.157894736842,3972,819.4777908058644,4511.438596491225,4086.00000000001,2513.8438624767996,1334.4561977764859,1342.71435411722,509.7556005136006,1.3952280701754387,1.356,0.2581839749331486,1.6362643334668516,1.60655207561128,0.63548802050977,4.511438596491225,4.08600000000001,2.5138438624768,42.101349424050404,40.1760785534494,8.145758570451356,42.19452450744939,39.200829917008306,8.513756639672831,41.9660350877193,40.256,7.766718782188783,1.8496854863158831,1.77616009890235,0.6325668865576217,6.534208524460627,6.82069751509226,3.448913371803432,2.6640852742602186,2.39178772010709,1.5416265285654698,0.9248427431579415,0.888080049451177,0.316283443278811,42.05699520337879,43.1357242899109,7.961216609184141,41.59199490436792,40.941441441441455,8.430999092427768,42.51424561403509,45.02,7.723014918967624,2.0919625495660337,2.20270787700624,0.5976698376435071,7.220075200038152,7.65230631343242,3.200355874051783,3.2917000576598205,2.95160873324099,2.1253603027871177,1.0459812747830168,1.10135393850312,0.2988349188217534,46.21728837919239,47.2312991442767,5.410041814380811,46.09707229290829,46.619853498358154,5.775716841457456,46.180912280701754,47.744,5.470304301671179,2.2219863234393027,2.42844262733186,0.6510370027456749,8.645359868690074,9.04192480624041,3.825908499250069,4.133615295039794,4.30313796440417,1.3850937527436433,1.1109931617196511,1.21422131366593,0.32551850137283755,45.68166368151443,45.4543419194615,4.884756869291583,45.920260636317536,46.180487804878055,5.071756992319165,45.68919298245614,45.776,4.965110153570889,2.0677368306777333,2.13077753021868,0.5730363721161229,9.152551459887482,9.9155766068437,3.226518832570159,4.120442742483684,4.30661003161028,1.0911974591707179,1.0338684153388669,1.06538876510934,0.28651818605806145,45.19369264275648,46.2402740956196,5.651602226117423,45.08352208265619,46.0178571428571,5.797197336991209,45.21417543859649,46.656,5.699357761822213,2.1193066339211843,2.070741890327,0.6323414376453791,8.518078921503955,9.02665765385912,3.1436331817226697,3.775328439432079,3.82857249429054,1.4067022149708392,1.0596533169605926,1.0353709451635,0.31617071882268966,43.72044915934755,45.3956604737962,6.507739796667642,43.62219332287045,44.173904538341205,6.922255850715569,43.82512926051808,44.928870292887,6.487445931021567,2.15568083356092,2.30965261171034,0.5280307973292644,7.737931156040581,8.08866365690201,2.6169047211660326,3.4944478397212686,3.31985046273862,1.8481599950108942,1.5042814149705306,1.37607418313542,0.5870423969607013,46.11405896040711,46.5573742370534,5.276887943087038,45.618499298071576,45.9785932721713,5.108993645999663,46.07578860936998,46.6584507042254,5.402413027999636,2.199291635775278,2.27094849333957,0.6608349662321493,8.916293552415654,9.82022207779669,4.0689067543926765,4.363788105531528,4.34125048499133,1.2690609615471073,1.0445264327351813,1.05009155727703,0.47941804454075504,45.23074362592932,46.0223365839055,4.2316965125093455,45.42979821013967,46.1379310344828,4.557222830660362,45.04452387626745,45.8936781609195,4.344611121154534,2.1325203876266605,2.18722432677113,0.5071161323398298,9.39516792059787,10.071205340274,2.611863363651187,4.137944250613451,4.19465843884826,1.0160774619208746,1.7620403822679578,1.55633253930847,0.7853221979353019,42.79803003248276,43.1591713686263,5.267013216954537,42.85396579373024,42.4594594594595,5.517856535893434,42.72071236838395,43.0091145833333,5.027771957862952,1.9773011969148357,2.00353061068869,0.35340952411559895,8.280035848273911,8.24094632595068,1.885275416778123,3.3951628248672225,3.43471571597147,0.8530147964903076,3.3774582585332382,3.43981546356801,0.8349855445006774,4.804772421217615,4.80107838367229,0.768122426115632,791.4736842105264,758,531.3112521079723,44.24561403508772,46,8.820189303431697,1,1,0,300.03508771929825,114,368.0070828565416,456.10526315789474,498,165.38199118259158,5.368421052631579,5,2.135010697090703,0.22782480677217543,0.248751248751249,0.08260838720409179,164.7017543859649,162,49.33629673413476,45.14605344221586,27.2119464705163,74.28420497050767,1,1,0,1746.9122807017543,1818,256.7480894839027,15.654368324529784,12.4454562701575,20.703583504959877,3.2172122717558005,3.62107790225929,18.95420273978454,21.912280701754387,22,5.997858849368027,6.446934104969605,6.13364982094957,1.790201701473144,1.4636214740455784,1.43170927181249,0.42169389064469065,0.9050675129645873,0.777624562343929,0.6229327669785906,22.440585509491974,22.1538191081602,3.2722537266172,1,1,0,57
