"Estimate","Std. Error","df","t value","Pr(>|t|)","term"
1.37345195718433,0.719633666918395,49.1852421525256,1.90854322181133,0.0621657073318173,"(Intercept)"
-1.38474456405658,0.872272486399711,55.9773828155792,-1.58751374787951,0.118029466478445,"gammaTypelateLow"
0.747633893508867,0.817871820851392,72.7932647108486,0.914121106080646,0.363671210621956,"taskCategoryolf"
5.01053879071038,1.10863898199301,55.9773828060584,4.51954051056627,3.25502646082762e-05,"gammaTypelateLow:taskCategoryolf"
